1254,雲林縣,斗南鎮,福德宮,,福德正神,文安新光里段974地號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01518,NULL,120.46433408934753,23.678491685973256
1255,臺東縣,成功鎮,蓮安祠,,福德正神,白蓮路三仙里204號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01525,NULL,121.40105236101539,23.129245751534402
1256,基隆市,中正區,大和宮,,福德正神,中船路112巷30弄63號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01538,NULL,121.75341193858374,25.13762911593462
1257,基隆市,中正區,基隆哨船頭福德宮,,福德正神,正義路100巷37號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01539,NULL,121.74910839089176,25.135495009238568
1258,宜蘭縣,冬山鄉,柯林村福德廟,,福德正神,安農二路柯林村57巷6號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01547,NULL,121.74167840188551,24.688173725482784
1259,宜蘭縣,冬山鄉,忠孝祠,,福德正神,寶聖路丸山村161巷12號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01548,NULL,121.76387829188485,24.63971462596153
1260,嘉義縣,竹崎鄉,拱隆宮,,福德正神,中山路竹崎村三鄰五十三之一號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01560,NULL,,
1261,宜蘭縣,冬山鄉,松樹門福德廟,,福德正神,松樹路鹿埔村101號旁,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01562,NULL,121.75127127221985,24.650246194249057
1262,宜蘭縣,冬山鄉,土地公廟,,福德正神,冬山路太和村3段350巷143號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01563,NULL,121.80573309195421,24.62129376903695
1263,屏東縣,滿州鄉,福德宮,,福德正神,興海路港口村6號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01571,NULL,120.83509206155867,21.963551457699403
1264,基隆市,安樂區,國家新城福德宮,,福德正神,樂利三街五福里38巷13之4號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01572,NULL,121.71322176191195,25.12650764987265
1265,桃園縣,楊梅市,上田寮福德祠,,福德正神,高榮里17鄰,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01575,NULL,121.16975548287905,24.9386690253536
1266,新北市,新店區,建業福德宮,,福德正神,建業路日興里5鄰2號旁,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01588,NULL,,
